leading_item_id,following_item_id,value
AANGBULD,DDEXPPXU,30717
AANGBULD,GKQIJYDH,10076701
AANGBULD,GYHKIVQT,27779381
AANGBULD,HCDTGMST,77508
AANGBULD,IGDVVKUD,36949
AANGBULD,KJNSOAHR,11534267
AANGBULD,OJIFIHMZ,2668120
AANGBULD,OXKURKXR,112591
AANGBULD,UIFPPCLR,99704
AANGBULD,XIIEJNEE,82837
AHMDUILJ,AANGBULD,372221
AHMDUILJ,ATLDMDBO,36381591
AHMDUILJ,ELQGMQWE,624431
AHMDUILJ,GKQIJYDH,10076701
AHMDUILJ,JERHKLYW,38336
AHMDUILJ,MIRCVAMV,68760
AHMDUILJ,OJIFIHMZ,2668120
AHMDUILJ,SAHWCZNH,2106377
AHMDUILJ,SNHYOVBM,341967
AHMDUILJ,TGOELCAG,236620
AHMDUILJ,UGEQLMXM,222275
AHMDUILJ,UIFPPCLR,99704
AHMDUILJ,XIIEJNEE,82837
AHMDUILJ,ZCELVYQU,146542
ANWUJOKX,AHMDUILJ,123693
ANWUJOKX,BTMOEMEP,9710981
ANWUJOKX,LPHPPJUG,1210984
ANWUJOKX,OGAFEHLU,30717
ANWUJOKX,PLMZALFA,30717
ANWUJOKX,STZDBITS,29055808
ANWUJOKX,TANNMIMB,30717
ANWUJOKX,UQYUIVVR,6321125
ANWUJOKX,XIPPENFQ,130029
ANWUJOKX,XMKRPGLB,1583470
ANWUJOKX,ZKENOUDA,330608
APQGTRMF,DBWLZWNK,196483
APQGTRMF,SNHYOVBM,341967
APQGTRMF,UGEQLMXM,222275
APQGTRMF,WQMVCOEM,67735
ATLDMDBO,ANWUJOKX,30717
ATLDMDBO,BEZYMBBT,3469321
ATLDMDBO,DBWLZWNK,196483
ATLDMDBO,DEWLVASR,324091
ATLDMDBO,FTSVTTSR,223004
ATLDMDBO,LTOYKIML,305347
ATLDMDBO,OGAFEHLU,30717
ATLDMDBO,OJIFIHMZ,2668120
ATLDMDBO,PLMZALFA,30717
ATLDMDBO,PYZMVUWD,36949
ATLDMDBO,QSDCUCLB,30717
ATLDMDBO,SNHYOVBM,341967
ATLDMDBO,TANNMIMB,30717
ATLDMDBO,TGOELCAG,236620
ATLDMDBO,XMKRPGLB,1583470
ATLDMDBO,ZGJXVMNI,3141992
AXULOHBQ,APQGTRMF,49588
AXULOHBQ,ATLDMDBO,36556694
AXULOHBQ,BLANHGYY,67735
AXULOHBQ,KJNSOAHR,11534267
AXULOHBQ,MIRCVAMV,68760
AXULOHBQ,OKMBFVKS,1307476
AXULOHBQ,SAAYMURU,38486
AXULOHBQ,VUAFAIYJ,731305
AXULOHBQ,XIPPENFQ,130029
BEZYMBBT,AANGBULD,372221
BEZYMBBT,AHMDUILJ,123693
BEZYMBBT,DBWLZWNK,196483
BEZYMBBT,HXYSSRXE,5657758
BEZYMBBT,JPBRUTWP,5208150
BEZYMBBT,QSDCUCLB,30717
BEZYMBBT,RJGPVEXX,663400
BEZYMBBT,TGOELCAG,236620
BEZYMBBT,WPQXWHYO,15586126
BEZYMBBT,XIIEJNEE,82837
BEZYMBBT,XMKRPGLB,1583470
BJALXPFS,BLANHGYY,67735
BJALXPFS,DEWLVASR,324091
BJALXPFS,EVBVXETX,4984105
BJALXPFS,FDXPMYGF,30717
BJALXPFS,FITUEHWN,71258
BJALXPFS,FTSVTTSR,223004
BJALXPFS,QRKRBYJL,3154909
BJALXPFS,QSDCUCLB,30717
BJALXPFS,RUVXNNVA,30717
BJALXPFS,TANNMIMB,30717
BJALXPFS,UGEQLMXM,222275
BJALXPFS,WHPUAOID,49866
BJALXPFS,WPQXWHYO,15586126
BJALXPFS,XIFHSOWQ,99704
BJALXPFS,XIPPENFQ,130029
BJALXPFS,YSYHGLQK,36949
BJALXPFS,ZKENOUDA,330608
BLANHGYY,AANGBULD,372221
BLANHGYY,MBSBZBXA,4966017
BLANHGYY,PLMZALFA,30717
BLANHGYY,QJQJSWFU,135962
BLANHGYY,QKXNTIIB,2430580
BLANHGYY,QVLMOEYE,1039401
BLANHGYY,RJGPVEXX,663400
BLANHGYY,UGEQLMXM,222275
BLANHGYY,UIFPPCLR,99704
BLANHGYY,VUAFAIYJ,731305
BLANHGYY,XIPPENFQ,130029
BLANHGYY,ZKENOUDA,330608
BSRMSVTC,AHMDUILJ,123693
BSRMSVTC,LLHREMKS,76126
BSRMSVTC,LSOIUSXD,175470
BSRMSVTC,MBSBZBXA,4966017
BSRMSVTC,MIRCVAMV,68760
BSRMSVTC,OJIFIHMZ,2668120
BSRMSVTC,OXKURKXR,112591
BSRMSVTC,QVLMOEYE,1039401
BSRMSVTC,RJGPVEXX,663400
BSRMSVTC,RUVXNNVA,30717
BSRMSVTC,TANNMIMB,30717
BSRMSVTC,WBLJNPZQ,147116
BSRMSVTC,WHPUAOID,49866
BSRMSVTC,WPQXWHYO,15586126
BSRMSVTC,XUOIQPFL,3290182
BTMOEMEP,APQGTRMF,49588
BTMOEMEP,BEZYMBBT,3469321
BTMOEMEP,DBWLZWNK,196483
BTMOEMEP,DNMPSKTB,5362981
BTMOEMEP,OXKURKXR,112591
BTMOEMEP,QRKRBYJL,3154909
BTMOEMEP,RUVXNNVA,30717
BTMOEMEP,SNHYOVBM,341967
BTMOEMEP,UGEQLMXM,222275
BTMOEMEP,XMKRPGLB,1583470
BUZIIBYG,AHMDUILJ,123693
BUZIIBYG,BEZYMBBT,3469321
BUZIIBYG,BTMOEMEP,9710981
BUZIIBYG,DJBLNPNC,36949
BUZIIBYG,EVBVXETX,4984105
BUZIIBYG,FDXPMYGF,30717
BUZIIBYG,FITUEHWN,71258
BUZIIBYG,FQCLOEXA,2218845
BUZIIBYG,FTSVTTSR,223004
BUZIIBYG,KJNSOAHR,11534267
BUZIIBYG,LPHPPJUG,1210984
BUZIIBYG,QRKRBYJL,3154909
BUZIIBYG,QSDCUCLB,30717
BUZIIBYG,UGEQLMXM,222275
BUZIIBYG,UIFPPCLR,99704
CCLHWFWF,NZKBIBNU,299583
CCLHWFWF,OGAFEHLU,30717
CCLHWFWF,ZGJXVMNI,3141992
DBWLZWNK,FDXPMYGF,30717
DBWLZWNK,FQCLOEXA,2218845
DBWLZWNK,SUOYXCHP,30717
DBWLZWNK,XMKRPGLB,1583470
DDEXPPXU,AXULOHBQ,77955
DDEXPPXU,BUZIIBYG,16049664
DDEXPPXU,CCLHWFWF,19027743
DDEXPPXU,GIKPEWTY,30717
DDEXPPXU,JBVHSUWY,338035
DDEXPPXU,LPHPPJUG,1210984
DDEXPPXU,LRVGFDFM,13132212
DDEXPPXU,LSOIUSXD,175470
DDEXPPXU,OXKURKXR,112591
DDEXPPXU,SAHWCZNH,2106377
DDEXPPXU,VBYCLTYZ,293117
DDEXPPXU,VMAQSTJE,95248
DEWLVASR,AANGBULD,372221
DEWLVASR,AHMDUILJ,123693
DEWLVASR,BEZYMBBT,3469321
DEWLVASR,DDEXPPXU,30717
DEWLVASR,FITUEHWN,71258
DEWLVASR,FTSVTTSR,223004
DEWLVASR,JBVHSUWY,338035
DEWLVASR,JERHKLYW,38336
DEWLVASR,KJNSOAHR,11534267
DEWLVASR,NAQIHUKZ,30717
DEWLVASR,RJGPVEXX,663400
DEWLVASR,ROACSLMG,2695250
DEWLVASR,SAAYMURU,38486
DEWLVASR,STZDBITS,29055808
DEWLVASR,TANNMIMB,30717
DEWLVASR,UQYUIVVR,6321125
DEWLVASR,VMAQSTJE,95248
DEWLVASR,XIFHSOWQ,99704
DEWLVASR,YSYHGLQK,36949
DJBLNPNC,BLANHGYY,67735
DJBLNPNC,LSOIUSXD,175470
DJBLNPNC,OJIFIHMZ,2668120
DJBLNPNC,OXKURKXR,112591
DJBLNPNC,SAAYMURU,38486
DJBLNPNC,TANNMIMB,30717
DJBLNPNC,TGOELCAG,236620
DJBLNPNC,UIFPPCLR,99704
DJBLNPNC,XIPPENFQ,130029
DJBLNPNC,ZKENOUDA,330608
DNMPSKTB,DEWLVASR,324091
DNMPSKTB,FWUCPMMW,36949
DNMPSKTB,HXYSSRXE,5657758
DNMPSKTB,LTOYKIML,305347
DNMPSKTB,MBSBZBXA,4966017
DNMPSKTB,PLMZALFA,30717
DNMPSKTB,QJQJSWFU,135962
DNMPSKTB,QVLMOEYE,1039401
DNMPSKTB,SDWAYPIK,5396042
DNMPSKTB,XIFHSOWQ,99704
DNMPSKTB,XMKRPGLB,1583470
DNMPSKTB,YSYHGLQK,36949
DNMPSKTB,ZKENOUDA,330608
DUCMGGNW,ANWUJOKX,30717
DUCMGGNW,ATLDMDBO,36083549
DUCMGGNW,BLANHGYY,67735
DUCMGGNW,BUZIIBYG,16049664
DUCMGGNW,DEWLVASR,324091
DUCMGGNW,DJBLNPNC,36949
DUCMGGNW,FITUEHWN,71258
DUCMGGNW,FQCLOEXA,2218845
DUCMGGNW,FTSVTTSR,223004
DUCMGGNW,GMBFCMIU,30717
DUCMGGNW,HCDTGMST,77508
DUCMGGNW,IGDVVKUD,36949
DUCMGGNW,JPBRUTWP,5208150
DUCMGGNW,LLHREMKS,76126
DUCMGGNW,MIRCVAMV,68760
DUCMGGNW,OGAFEHLU,30717
DUCMGGNW,RCBZUSIM,30717
DUCMGGNW,ROACSLMG,2695250
DUCMGGNW,SNHYOVBM,341967
DUCMGGNW,UGEQLMXM,222275
DUCMGGNW,UXSPKBJR,501377
DUCMGGNW,VBYCLTYZ,293117
DUCMGGNW,VMAQSTJE,95248
DUCMGGNW,WHPUAOID,49866
DUCMGGNW,XIFHSOWQ,99704
DUCMGGNW,XIPPENFQ,130029
DUCMGGNW,ZKENOUDA,330608
ELQGMQWE,APQGTRMF,49588
ELQGMQWE,ATLDMDBO,36625096
ELQGMQWE,BEZYMBBT,3469321
ELQGMQWE,FWUCPMMW,36949
ELQGMQWE,GKQIJYDH,10076701
ELQGMQWE,KFQSHBNH,11104915
ELQGMQWE,OKMBFVKS,1307476
ELQGMQWE,QRKRBYJL,3154909
ELQGMQWE,QVLMOEYE,1039401
ELQGMQWE,RJCAXSGH,4779217
ELQGMQWE,RUVXNNVA,30717
ELQGMQWE,SAHWCZNH,2106377
ELQGMQWE,TGOELCAG,236620
ELQGMQWE,UIFPPCLR,99704
ELQGMQWE,VBYCLTYZ,293117
ELQGMQWE,XUOIQPFL,3290182
ELQGMQWE,ZCELVYQU,146542
ELQGMQWE,ZGJXVMNI,3141992
EVBVXETX,DEWLVASR,324091
EVBVXETX,FQCLOEXA,2218845
EVBVXETX,FTSVTTSR,223004
EVBVXETX,GMBFCMIU,30717
EVBVXETX,HCDTGMST,77508
EVBVXETX,JSLXRQOK,36949
EVBVXETX,KJNSOAHR,11534267
EVBVXETX,LSOIUSXD,175470
EVBVXETX,MIRCVAMV,68760
EVBVXETX,RAWUKQMJ,3638272
EVBVXETX,RCBZUSIM,30717
EVBVXETX,ROACSLMG,2695250
EVBVXETX,SAAYMURU,38486
EVBVXETX,STZDBITS,29055808
EVBVXETX,VMAQSTJE,95248
EVBVXETX,WHPUAOID,49866
FCYBOAXC,BEZYMBBT,3469321
FCYBOAXC,BSRMSVTC,292772
FCYBOAXC,BTMOEMEP,9710981
FCYBOAXC,JBVHSUWY,338035
FCYBOAXC,KJNSOAHR,11534267
FCYBOAXC,PYZMVUWD,36949
FCYBOAXC,SAAYMURU,38486
FCYBOAXC,STZDBITS,29055808
FCYBOAXC,VUAFAIYJ,731305
FCYBOAXC,XIPPENFQ,130029
FDXPMYGF,AANGBULD,372221
FDXPMYGF,ANWUJOKX,30717
FDXPMYGF,AXULOHBQ,77955
FDXPMYGF,DJBLNPNC,36949
FDXPMYGF,DNMPSKTB,5362981
FDXPMYGF,FRHNWLNI,1303134
FDXPMYGF,KAGJCHMR,36949
FDXPMYGF,LTOYKIML,305347
FDXPMYGF,MBSBZBXA,4966017
FDXPMYGF,NZKBIBNU,299583
FDXPMYGF,PLMZALFA,30717
FDXPMYGF,PYZMVUWD,36949
FDXPMYGF,RCBZUSIM,30717
FDXPMYGF,TANNMIMB,30717
FDXPMYGF,UQYUIVVR,6321125
FDXPMYGF,XIIEJNEE,82837
FDXPMYGF,YSYHGLQK,36949
FITUEHWN,ANWUJOKX,30717
FITUEHWN,BLANHGYY,67735
FITUEHWN,DJBLNPNC,36949
FITUEHWN,ELQGMQWE,624431
FITUEHWN,FDXPMYGF,30717
FITUEHWN,JERHKLYW,38336
FITUEHWN,LPHPPJUG,1210984
FITUEHWN,LTOYKIML,305347
FITUEHWN,LUENUFGA,3773200
FITUEHWN,MIRCVAMV,68760
FITUEHWN,PLMZALFA,30717
FITUEHWN,RJGPVEXX,663400
FITUEHWN,SDWAYPIK,5396042
FITUEHWN,TANNMIMB,30717
FITUEHWN,UIFPPCLR,99704
FITUEHWN,UQYUIVVR,6321125
FITUEHWN,WBLJNPZQ,147116
FITUEHWN,XMKRPGLB,1583470
FQCLOEXA,AHMDUILJ,123693
FQCLOEXA,ANWUJOKX,30717
FQCLOEXA,BSRMSVTC,292772
FQCLOEXA,FDXPMYGF,30717
FQCLOEXA,FITUEHWN,71258
FQCLOEXA,FTSVTTSR,223004
FQCLOEXA,LRVGFDFM,13129223
FQCLOEXA,LSOIUSXD,175470
FQCLOEXA,NAQIHUKZ,30717
FQCLOEXA,OGAFEHLU,30717
FQCLOEXA,QJQJSWFU,135962
FQCLOEXA,RCBZUSIM,30717
FQCLOEXA,UQYUIVVR,6321125
FQCLOEXA,WBLJNPZQ,147116
FQCLOEXA,WHPUAOID,49866
FQCLOEXA,ZKENOUDA,330608
FRHNWLNI,BTMOEMEP,9710981
FRHNWLNI,DEWLVASR,324091
FRHNWLNI,FCYBOAXC,111290725
FRHNWLNI,FQCLOEXA,2218845
FRHNWLNI,FWUCPMMW,36949
FRHNWLNI,GIKPEWTY,30717
FRHNWLNI,LPHPPJUG,1210984
FRHNWLNI,LTOYKIML,305347
FRHNWLNI,NAQIHUKZ,30717
FRHNWLNI,PLMZALFA,30717
FRHNWLNI,PYZMVUWD,36949
FRHNWLNI,QJQJSWFU,135962
FRHNWLNI,RCBZUSIM,30717
FRHNWLNI,UXSPKBJR,501377
FRHNWLNI,VMAQSTJE,95248
FRHNWLNI,XIFHSOWQ,99704
FRHNWLNI,XIPPENFQ,130029
FTSVTTSR,AHMDUILJ,123693
FTSVTTSR,ANWUJOKX,30717
FTSVTTSR,BEZYMBBT,3469321
FTSVTTSR,BSRMSVTC,292772
FTSVTTSR,DNMPSKTB,5362981
FTSVTTSR,ELQGMQWE,624431
FTSVTTSR,FRHNWLNI,1303134
FTSVTTSR,JSLXRQOK,36949
FTSVTTSR,LPHPPJUG,1210984
FTSVTTSR,LRVGFDFM,13132212
FTSVTTSR,LTOYKIML,305347
FTSVTTSR,MBSBZBXA,4966017
FTSVTTSR,PLMZALFA,30717
FTSVTTSR,QVLMOEYE,1039401
FTSVTTSR,RCBZUSIM,30717
FTSVTTSR,SAAYMURU,38486
FTSVTTSR,STZDBITS,29055808
FTSVTTSR,SUOYXCHP,30717
FTSVTTSR,TANNMIMB,30717
FTSVTTSR,UIFPPCLR,99704
FTSVTTSR,UQYUIVVR,6321125
FTSVTTSR,WHPUAOID,49866
FTSVTTSR,ZGJXVMNI,3141992
FWUCPMMW,AANGBULD,372221
FWUCPMMW,DEWLVASR,324091
FWUCPMMW,FTSVTTSR,223004
FWUCPMMW,GYHKIVQT,27698364
FWUCPMMW,JSLXRQOK,36949
FWUCPMMW,NAQIHUKZ,30717
FWUCPMMW,OJIFIHMZ,2668120
FWUCPMMW,SAAYMURU,38486
FWUCPMMW,SNHYOVBM,341967
FWUCPMMW,VMAQSTJE,95248
GIKPEWTY,BTMOEMEP,9710981
GIKPEWTY,BUZIIBYG,16049664
GIKPEWTY,FITUEHWN,71258
GIKPEWTY,GKQIJYDH,10076701
GIKPEWTY,JERHKLYW,38336
GIKPEWTY,LRVGFDFM,13132212
GIKPEWTY,LTOYKIML,305347
GIKPEWTY,LUENUFGA,3773200
GIKPEWTY,QSDCUCLB,30717
GIKPEWTY,RCBZUSIM,30717
GIKPEWTY,UGEQLMXM,222275
GIKPEWTY,VUAFAIYJ,731305
GKQIJYDH,BJALXPFS,143525
GKQIJYDH,BTMOEMEP,9710981
GKQIJYDH,DEWLVASR,324091
GKQIJYDH,EVBVXETX,4984105
GKQIJYDH,FWUCPMMW,36949
GKQIJYDH,GMBFCMIU,30717
GKQIJYDH,KEUWZRKO,323690
GKQIJYDH,LUENUFGA,3773200
GKQIJYDH,VWMBASNE,112710
GKQIJYDH,XIFHSOWQ,99704
GKQIJYDH,XIIEJNEE,82837
GKQIJYDH,ZXERAXWP,65024
GMBFCMIU,ANWUJOKX,30717
GMBFCMIU,BSRMSVTC,292772
GMBFCMIU,DEWLVASR,324091
GMBFCMIU,FDXPMYGF,30717
GMBFCMIU,FITUEHWN,71258
GMBFCMIU,FQCLOEXA,2218845
GMBFCMIU,FTSVTTSR,223004
GMBFCMIU,HCDTGMST,77508
GMBFCMIU,JPBRUTWP,5208150
GMBFCMIU,KJNSOAHR,11534267
GMBFCMIU,LSOIUSXD,175470
GMBFCMIU,NAQIHUKZ,30717
GMBFCMIU,ROACSLMG,2695250
GMBFCMIU,SAAYMURU,38486
GMBFCMIU,SUOYXCHP,30717
GMBFCMIU,UXSPKBJR,501377
GMBFCMIU,VMAQSTJE,95248
GMBFCMIU,WPQXWHYO,15586126
GMBFCMIU,XIFHSOWQ,99704
GMBFCMIU,YSYHGLQK,36949
GMBFCMIU,ZKENOUDA,330608
GYHKIVQT,AHMDUILJ,123693
GYHKIVQT,ATLDMDBO,35717235
GYHKIVQT,BTMOEMEP,9710981
GYHKIVQT,EVBVXETX,4984105
GYHKIVQT,FDXPMYGF,30717
GYHKIVQT,FQCLOEXA,2218845
GYHKIVQT,GIKPEWTY,30717
GYHKIVQT,JBVHSUWY,338035
GYHKIVQT,JPBRUTWP,5208150
GYHKIVQT,JSLXRQOK,36949
GYHKIVQT,KJNSOAHR,11534267
GYHKIVQT,LPHPPJUG,1210984
GYHKIVQT,LRVGFDFM,13129223
GYHKIVQT,LSOIUSXD,175470
