leading_item_id,following_item_id,value
RAWUKQMJ,MIRCVAMV,68760
RAWUKQMJ,QRKRBYJL,3154909
RAWUKQMJ,ROACSLMG,2695250
RAWUKQMJ,TGOELCAG,236620
RAWUKQMJ,UGEQLMXM,222275
RAWUKQMJ,WHPUAOID,49866
RAWUKQMJ,ZCELVYQU,146542
RCBZUSIM,AXULOHBQ,77955
RCBZUSIM,BUZIIBYG,16049664
RCBZUSIM,FCYBOAXC,112857294
RCBZUSIM,MBSBZBXA,4966017
RCBZUSIM,QVLMOEYE,1039401
RCBZUSIM,STZDBITS,29055808
RCBZUSIM,VBYCLTYZ,293117
RCBZUSIM,VMAQSTJE,95248
RCBZUSIM,VWMBASNE,112710
RCBZUSIM,WHPUAOID,49866
RCBZUSIM,XUOIQPFL,3290182
RCBZUSIM,ZGJXVMNI,3141992
RJCAXSGH,SNHYOVBM,341967
RJCAXSGH,WQMVCOEM,67735
RJGPVEXX,AANGBULD,372221
RJGPVEXX,AHMDUILJ,123693
RJGPVEXX,ATLDMDBO,36333862
RJGPVEXX,BTMOEMEP,9710981
RJGPVEXX,DJBLNPNC,36949
RJGPVEXX,DNMPSKTB,5362981
RJGPVEXX,FQCLOEXA,2218845
RJGPVEXX,FRHNWLNI,1303134
RJGPVEXX,GIKPEWTY,30717
RJGPVEXX,HXYSSRXE,5657758
RJGPVEXX,KJNSOAHR,11534267
RJGPVEXX,LPHPPJUG,1210984
RJGPVEXX,LUENUFGA,3773200
RJGPVEXX,PLMZALFA,30717
RJGPVEXX,QSDCUCLB,30717
RJGPVEXX,SAAYMURU,38486
RJGPVEXX,SDWAYPIK,5396042
RJGPVEXX,SNHYOVBM,341967
RJGPVEXX,STZDBITS,29055808
RJGPVEXX,TGOELCAG,236620
RJGPVEXX,WBLJNPZQ,147116
RJGPVEXX,XMKRPGLB,1583470
RJGPVEXX,XUOIQPFL,3290182
RJGPVEXX,ZKENOUDA,330608
ROACSLMG,ATLDMDBO,36359663
ROACSLMG,DJBLNPNC,36949
ROACSLMG,FITUEHWN,71258
ROACSLMG,FQCLOEXA,2218845
ROACSLMG,FTSVTTSR,223004
ROACSLMG,HXYSSRXE,5657758
ROACSLMG,LPHPPJUG,1210984
ROACSLMG,LRVGFDFM,13129223
ROACSLMG,RJGPVEXX,663400
ROACSLMG,SAHWCZNH,2106377
ROACSLMG,TGOELCAG,236620
ROACSLMG,UQYUIVVR,6321125
ROACSLMG,VUAFAIYJ,731305
ROACSLMG,WBLJNPZQ,147116
ROACSLMG,XMKRPGLB,1583470
ROACSLMG,ZCELVYQU,146542
RUVXNNVA,BLANHGYY,67735
RUVXNNVA,BUZIIBYG,16049664
RUVXNNVA,GYHKIVQT,27698364
RUVXNNVA,LUENUFGA,3773200
RUVXNNVA,MBSBZBXA,4966017
RUVXNNVA,SNHYOVBM,341967
RUVXNNVA,VUAFAIYJ,731305
RUVXNNVA,WBLJNPZQ,147116
RUVXNNVA,XMKRPGLB,1583470
SAAYMURU,AANGBULD,372221
SAAYMURU,ANWUJOKX,30717
SAAYMURU,BSRMSVTC,292772
SAAYMURU,BTMOEMEP,9710981
SAAYMURU,DDEXPPXU,30717
SAAYMURU,JSLXRQOK,36949
SAAYMURU,OXKURKXR,112591
SAAYMURU,PYZMVUWD,36949
SAAYMURU,QJQJSWFU,135962
SAAYMURU,RAWUKQMJ,3638272
SAAYMURU,UQYUIVVR,6321125
SAAYMURU,VBYCLTYZ,293117
SAAYMURU,WHPUAOID,49866
SAAYMURU,XIIEJNEE,82837
SAAYMURU,ZGJXVMNI,3141992
SAHWCZNH,APQGTRMF,49588
SAHWCZNH,ATLDMDBO,36083549
SAHWCZNH,BLANHGYY,67735
SAHWCZNH,BSRMSVTC,292772
SAHWCZNH,BUZIIBYG,16049664
SAHWCZNH,DBWLZWNK,196483
SAHWCZNH,DJBLNPNC,36949
SAHWCZNH,EVBVXETX,4984105
SAHWCZNH,FITUEHWN,71258
SAHWCZNH,FQCLOEXA,2218845
SAHWCZNH,GIKPEWTY,30717
SAHWCZNH,KFQSHBNH,10992246
SAHWCZNH,LLHREMKS,76126
SAHWCZNH,MIRCVAMV,68760
SAHWCZNH,NAQIHUKZ,30717
SAHWCZNH,QRKRBYJL,3154909
SAHWCZNH,QSDCUCLB,30717
SAHWCZNH,RJCAXSGH,4779217
SAHWCZNH,RUVXNNVA,30717
SAHWCZNH,SDWAYPIK,5396042
SAHWCZNH,SNHYOVBM,341967
SAHWCZNH,TGOELCAG,236620
SAHWCZNH,VBYCLTYZ,293117
SAHWCZNH,WPQXWHYO,15586126
SAHWCZNH,WQMVCOEM,67735
SAHWCZNH,XIPPENFQ,130029
SAHWCZNH,XMKRPGLB,1583470
SDWAYPIK,ANWUJOKX,30717
SDWAYPIK,APQGTRMF,49588
SDWAYPIK,FQCLOEXA,2218845
SDWAYPIK,GKQIJYDH,10076701
SDWAYPIK,OJIFIHMZ,2668120
SDWAYPIK,PYZMVUWD,36949
SDWAYPIK,QRKRBYJL,3154909
SDWAYPIK,RUVXNNVA,30717
SDWAYPIK,SAAYMURU,38486
SDWAYPIK,ZCELVYQU,146542
SNHYOVBM,BEZYMBBT,3469321
SNHYOVBM,DBWLZWNK,196483
SNHYOVBM,DDEXPPXU,30717
SNHYOVBM,DJBLNPNC,36949
SNHYOVBM,WQMVCOEM,67735
SNHYOVBM,YSYHGLQK,36949
STZDBITS,AHMDUILJ,123693
STZDBITS,ATLDMDBO,36704506
STZDBITS,BSRMSVTC,292772
STZDBITS,BUZIIBYG,16049664
STZDBITS,ELQGMQWE,624431
STZDBITS,LTOYKIML,305347
STZDBITS,NZKBIBNU,299583
STZDBITS,OXKURKXR,112591
STZDBITS,QSDCUCLB,30717
STZDBITS,QVLMOEYE,1039401
STZDBITS,UGEQLMXM,222275
STZDBITS,UQYUIVVR,6321125
STZDBITS,XIIEJNEE,82837
STZDBITS,XMKRPGLB,1583470
SUOYXCHP,ANWUJOKX,30717
SUOYXCHP,DNMPSKTB,5362981
SUOYXCHP,FITUEHWN,71258
SUOYXCHP,HXYSSRXE,5657758
SUOYXCHP,RCBZUSIM,30717
SUOYXCHP,RJGPVEXX,663400
SUOYXCHP,RUVXNNVA,30717
SUOYXCHP,UIFPPCLR,99704
SUOYXCHP,UQYUIVVR,6321125
SUOYXCHP,WHPUAOID,49866
SUOYXCHP,XUOIQPFL,3290182
SUOYXCHP,ZCELVYQU,146542
TANNMIMB,AANGBULD,372221
TANNMIMB,ELQGMQWE,624431
TANNMIMB,HCDTGMST,77508
TANNMIMB,MBSBZBXA,4966017
TANNMIMB,NZKBIBNU,299583
TANNMIMB,PLMZALFA,30717
TANNMIMB,QSDCUCLB,30717
TANNMIMB,UGEQLMXM,222275
TANNMIMB,UQYUIVVR,6321125
TGOELCAG,DDEXPPXU,30717
TGOELCAG,FITUEHWN,71258
TGOELCAG,IGDVVKUD,36949
TGOELCAG,MIRCVAMV,68760
TGOELCAG,OJIFIHMZ,2668120
TGOELCAG,QSDCUCLB,30717
TGOELCAG,SNHYOVBM,341967
TGOELCAG,UGEQLMXM,222275
TGOELCAG,UIFPPCLR,99704
TGOELCAG,WPQXWHYO,15586126
UGEQLMXM,BEZYMBBT,3469321
UGEQLMXM,DDEXPPXU,30717
UGEQLMXM,FQCLOEXA,2218845
UGEQLMXM,FRHNWLNI,1303134
UGEQLMXM,KAGJCHMR,36949
UGEQLMXM,QJQJSWFU,135962
UGEQLMXM,WQMVCOEM,67735
UGEQLMXM,XIFHSOWQ,99704
UGEQLMXM,XIIEJNEE,82837
UGEQLMXM,YSYHGLQK,36949
UIFPPCLR,APQGTRMF,49588
UIFPPCLR,ATLDMDBO,36198491
UIFPPCLR,BJALXPFS,143525
UIFPPCLR,DBWLZWNK,196483
UIFPPCLR,FQCLOEXA,2218845
UIFPPCLR,FWUCPMMW,36949
UIFPPCLR,GKQIJYDH,10076701
UIFPPCLR,KFQSHBNH,11104915
UIFPPCLR,LRVGFDFM,13132212
UIFPPCLR,OXKURKXR,112591
UIFPPCLR,QJQJSWFU,135962
UIFPPCLR,QKXNTIIB,2430580
UIFPPCLR,QRKRBYJL,3154909
UIFPPCLR,RJCAXSGH,4779217
UIFPPCLR,RUVXNNVA,30717
UIFPPCLR,SAHWCZNH,2106377
UIFPPCLR,SDWAYPIK,5396042
UIFPPCLR,SNHYOVBM,341967
UIFPPCLR,STZDBITS,29055808
UIFPPCLR,VBYCLTYZ,293117
UIFPPCLR,WQMVCOEM,67735
UQYUIVVR,BTMOEMEP,9710981
UQYUIVVR,ELQGMQWE,624431
UQYUIVVR,GIKPEWTY,30717
UQYUIVVR,LPHPPJUG,1210984
UQYUIVVR,LTOYKIML,305347
UQYUIVVR,OJIFIHMZ,2668120
UQYUIVVR,OXKURKXR,112591
UQYUIVVR,PLMZALFA,30717
UQYUIVVR,QSDCUCLB,30717
UQYUIVVR,SAHWCZNH,2106377
UQYUIVVR,UIFPPCLR,99704
UQYUIVVR,VUAFAIYJ,731305
UXSPKBJR,BUZIIBYG,16049664
UXSPKBJR,DEWLVASR,324091
UXSPKBJR,FCYBOAXC,111140794
UXSPKBJR,FTSVTTSR,223004
UXSPKBJR,JPBRUTWP,5208150
UXSPKBJR,KJNSOAHR,11534267
UXSPKBJR,LPHPPJUG,1210984
UXSPKBJR,PYZMVUWD,36949
UXSPKBJR,RCBZUSIM,30717
UXSPKBJR,SAAYMURU,38486
UXSPKBJR,STZDBITS,29055808
UXSPKBJR,VMAQSTJE,95248
UXSPKBJR,VWMBASNE,112710
UXSPKBJR,XIPPENFQ,130029
UXSPKBJR,ZKENOUDA,330608
VBYCLTYZ,AHMDUILJ,123693
VBYCLTYZ,ANWUJOKX,30717
VBYCLTYZ,ATLDMDBO,36058045
VBYCLTYZ,BLANHGYY,67735
VBYCLTYZ,DBWLZWNK,196483
VBYCLTYZ,EVBVXETX,4984105
VBYCLTYZ,FITUEHWN,71258
VBYCLTYZ,FQCLOEXA,2218845
VBYCLTYZ,LPHPPJUG,1210984
VBYCLTYZ,RJGPVEXX,663400
VBYCLTYZ,TGOELCAG,236620
VBYCLTYZ,UGEQLMXM,222275
VBYCLTYZ,VUAFAIYJ,731305
VBYCLTYZ,XMKRPGLB,1583470
VBYCLTYZ,ZCELVYQU,146542
VMAQSTJE,AANGBULD,372221
VMAQSTJE,APQGTRMF,49588
VMAQSTJE,BLANHGYY,67735
VMAQSTJE,BSRMSVTC,292772
VMAQSTJE,BTMOEMEP,9710981
VMAQSTJE,DJBLNPNC,36949
VMAQSTJE,FITUEHWN,71258
VMAQSTJE,FQCLOEXA,2218845
VMAQSTJE,MIRCVAMV,68760
VMAQSTJE,RAWUKQMJ,3638272
VMAQSTJE,STZDBITS,29055808
VMAQSTJE,UQYUIVVR,6321125
VMAQSTJE,XMKRPGLB,1583470
VUAFAIYJ,AHMDUILJ,123693
VUAFAIYJ,ATLDMDBO,36359663
VUAFAIYJ,DBWLZWNK,196483
VUAFAIYJ,IGDVVKUD,36949
VUAFAIYJ,QSDCUCLB,30717
VUAFAIYJ,SAAYMURU,38486
VUAFAIYJ,SNHYOVBM,341967
VUAFAIYJ,SUOYXCHP,30717
VUAFAIYJ,TGOELCAG,236620
VUAFAIYJ,UGEQLMXM,222275
VUAFAIYJ,WPQXWHYO,15586126
VWMBASNE,NZKBIBNU,299583
VWMBASNE,OJIFIHMZ,2668120
VWMBASNE,OXKURKXR,112591
VWMBASNE,QRKRBYJL,3154909
VWMBASNE,STZDBITS,29055808
VWMBASNE,TGOELCAG,236620
VWMBASNE,WQMVCOEM,67735
VWMBASNE,ZGJXVMNI,3141992
VWMBASNE,ZKENOUDA,330608
WBLJNPZQ,AHMDUILJ,123693
WBLJNPZQ,ATLDMDBO,36693027
WBLJNPZQ,CCLHWFWF,19027743
WBLJNPZQ,DJBLNPNC,36949
WBLJNPZQ,MIRCVAMV,68760
WBLJNPZQ,OXKURKXR,112591
WBLJNPZQ,PLMZALFA,30717
WBLJNPZQ,QKXNTIIB,2430580
WBLJNPZQ,QRKRBYJL,3154909
WBLJNPZQ,QSDCUCLB,30717
WBLJNPZQ,TANNMIMB,30717
WBLJNPZQ,VUAFAIYJ,731305
WBLJNPZQ,ZCELVYQU,146542
WHPUAOID,APQGTRMF,49588
WHPUAOID,AXULOHBQ,77955
WHPUAOID,BLANHGYY,67735
WHPUAOID,DJBLNPNC,36949
WHPUAOID,GIKPEWTY,30717
WHPUAOID,GYHKIVQT,27698364
WHPUAOID,HXYSSRXE,5657758
WHPUAOID,LPHPPJUG,1210984
WHPUAOID,LRVGFDFM,13132212
WHPUAOID,LTOYKIML,305347
WHPUAOID,RJGPVEXX,663400
WHPUAOID,RUVXNNVA,30717
WHPUAOID,UQYUIVVR,6321125
WHPUAOID,UXSPKBJR,501377
WHPUAOID,VMAQSTJE,95248
WHPUAOID,VWMBASNE,112710
WHPUAOID,WBLJNPZQ,147116
WHPUAOID,XMKRPGLB,1583470
WPQXWHYO,AHMDUILJ,123693
WPQXWHYO,ANWUJOKX,30717
WPQXWHYO,BLANHGYY,67735
WPQXWHYO,DJBLNPNC,36949
WPQXWHYO,QSDCUCLB,30717
WPQXWHYO,RJGPVEXX,663400
WPQXWHYO,RUVXNNVA,30717
WPQXWHYO,TANNMIMB,30717
WPQXWHYO,UQYUIVVR,6321125
WPQXWHYO,VMAQSTJE,95248
WPQXWHYO,WBLJNPZQ,147116
WPQXWHYO,XIIEJNEE,82837
WPQXWHYO,XMKRPGLB,1583470
WQMVCOEM,LRVGFDFM,13132212
WQMVCOEM,RJGPVEXX,663400
WQMVCOEM,XIFHSOWQ,99704
XIFHSOWQ,ANWUJOKX,30717
XIFHSOWQ,FTSVTTSR,223004
XIFHSOWQ,GIKPEWTY,30717
XIFHSOWQ,JPBRUTWP,5208150
XIFHSOWQ,NAQIHUKZ,30717
XIFHSOWQ,OKMBFVKS,1307476
XIFHSOWQ,PLMZALFA,30717
XIFHSOWQ,RJGPVEXX,663400
XIFHSOWQ,ROACSLMG,2695250
XIFHSOWQ,SUOYXCHP,30717
XIIEJNEE,BLANHGYY,67735
XIIEJNEE,DEWLVASR,324091
XIIEJNEE,EVBVXETX,4984105
XIIEJNEE,FTSVTTSR,223004
XIIEJNEE,FWUCPMMW,36949
XIIEJNEE,HCDTGMST,77508
XIIEJNEE,KAGJCHMR,36949
XIIEJNEE,MBSBZBXA,4966017
XIIEJNEE,QJQJSWFU,135962
XIIEJNEE,SUOYXCHP,30717
XIIEJNEE,WHPUAOID,49866
XIIEJNEE,YSYHGLQK,36949
XIIEJNEE,ZKENOUDA,330608
XIPPENFQ,AANGBULD,372221
XIPPENFQ,AHMDUILJ,123693
XIPPENFQ,BEZYMBBT,3469321
XIPPENFQ,NZKBIBNU,299583
XIPPENFQ,QJQJSWFU,135962
XIPPENFQ,SAAYMURU,38486
XIPPENFQ,VMAQSTJE,95248
XIPPENFQ,XIFHSOWQ,99704
XIPPENFQ,ZCELVYQU,146542
XMKRPGLB,AHMDUILJ,123693
XMKRPGLB,BLANHGYY,67735
XMKRPGLB,BSRMSVTC,292772
XMKRPGLB,LTOYKIML,305347
XMKRPGLB,MIRCVAMV,68760
XMKRPGLB,OJIFIHMZ,2668120
XMKRPGLB,OXKURKXR,112591
XMKRPGLB,QKXNTIIB,2430580
XMKRPGLB,QVLMOEYE,1039401
XMKRPGLB,TANNMIMB,30717
XMKRPGLB,XIIEJNEE,82837
XMKRPGLB,XIPPENFQ,130029
XMKRPGLB,ZCELVYQU,146542
XMKRPGLB,ZGJXVMNI,3141992
XUOIQPFL,APQGTRMF,49588
XUOIQPFL,FITUEHWN,71258
XUOIQPFL,FQCLOEXA,2218845
XUOIQPFL,GIKPEWTY,30717
XUOIQPFL,QSDCUCLB,30717
YSYHGLQK,AANGBULD,372221
YSYHGLQK,BUZIIBYG,16049664
YSYHGLQK,JBVHSUWY,338035
YSYHGLQK,JERHKLYW,38336
YSYHGLQK,RAWUKQMJ,3638272
YSYHGLQK,SDWAYPIK,5396042
YSYHGLQK,UQYUIVVR,6321125
YSYHGLQK,XIFHSOWQ,99704
ZCELVYQU,APQGTRMF,49588
ZCELVYQU,BEZYMBBT,3469321
ZCELVYQU,FITUEHWN,71258
ZCELVYQU,FQCLOEXA,2218845
ZCELVYQU,GIKPEWTY,30717
ZCELVYQU,LRVGFDFM,13132212
ZCELVYQU,LUENUFGA,3773200
ZCELVYQU,QRKRBYJL,3154909
ZCELVYQU,QSDCUCLB,30717
ZCELVYQU,QVLMOEYE,1039401
ZCELVYQU,TGOELCAG,236620
ZCELVYQU,UGEQLMXM,222275
ZCELVYQU,UQYUIVVR,6321125
ZCELVYQU,UXSPKBJR,501377
ZGJXVMNI,AHMDUILJ,123693
ZGJXVMNI,BTMOEMEP,9710981
ZGJXVMNI,GIKPEWTY,30717
ZGJXVMNI,GKQIJYDH,10076701
ZGJXVMNI,HXYSSRXE,5657758
ZGJXVMNI,LTOYKIML,305347
ZGJXVMNI,OJIFIHMZ,2668120
ZGJXVMNI,OXKURKXR,112591
ZGJXVMNI,QVLMOEYE,1039401
ZGJXVMNI,SAHWCZNH,2106377
ZGJXVMNI,UGEQLMXM,222275
ZGJXVMNI,WHPUAOID,49866
ZGJXVMNI,WQMVCOEM,67735
ZKENOUDA,FRHNWLNI,1303134
ZKENOUDA,FTSVTTSR,223004
ZKENOUDA,LRVGFDFM,13098007
ZKENOUDA,PLMZALFA,30717
ZKENOUDA,SAAYMURU,38486
ZKENOUDA,SUOYXCHP,30717
ZKENOUDA,TANNMIMB,30717
ZKENOUDA,UQYUIVVR,6321125
ZXERAXWP,BLANHGYY,67735
ZXERAXWP,DBWLZWNK,196483
ZXERAXWP,DEWLVASR,324091
ZXERAXWP,DJBLNPNC,36949
ZXERAXWP,EVBVXETX,4984105
ZXERAXWP,FDXPMYGF,30717
ZXERAXWP,FQCLOEXA,2218845
ZXERAXWP,FTSVTTSR,223004
ZXERAXWP,GMBFCMIU,30717
ZXERAXWP,LRVGFDFM,13132212
ZXERAXWP,MIRCVAMV,68760
ZXERAXWP,SNHYOVBM,341967
ZXERAXWP,SUOYXCHP,30717
ZXERAXWP,TANNMIMB,30717
ZXERAXWP,UXSPKBJR,501377
ZXERAXWP,WPQXWHYO,15586126
ZXERAXWP,ZKENOUDA,330608
